FID,GEOID10,GEOID_Data,P_WRKAGE,AUTOOWN0,PCT_AO0,AUTOOWN1,PCT_AO1,AUTOOWN2P,PCT_AO2P,WORKERS,R_LOWWAGEW,R_MEDWAGEW,R_HIWAGEWK,R_PCTLOWWA,EMPTOT,E5_RET10,E5_OFF10,E5_IND10,E5_SVC10,E5_ENT10,E8_RET10,E8_OFF10,E8_IND10,E8_SVC10,E8_ENT10,E8_ED10,E8_HLTH10,E8_PUB10,E_FEDT10,E_FEDRET10,E_FEDOFF10,E_FEDIND10,E_FEDSVC10,E_FEDENT10,E_LOWWAGEW,E_MEDWAGEW,E_HIWAGEWK,E_PCTLOWWA,AC_TOT,AC_WATER,AC_LAND,AC_UNPR,D1A,D1B,D1C,D1C5_Ret10,D1C5_Off10,D1C5_Ind10,D1C5_Svc10,D1C5_Ent10,D1C8_Ret10,D1C8_Off10,D1C8_Ind10,D1C8_Svc10,D1C8_Ent10,D1C8_Ed10,D1C8_Hlth1,D1C8_Pub10,D1D,D1_flag,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMIX,D3a,D3aao,D3amm,D3apo,D3b,D3bao,D3bmm3,D3bmm4,D3bpo3,D3bpo4,D4a,D4b025,D4b050,D4c,D4d,D5ar,D5ae,D5br,D5br_Flag,D5be,D5be_Flag,D5cr,D5cri,D5ce,D5cei,D5dr,D5dri,D5de,D5dei,NatWalkInd,TrAccess_I,Pop_byTr,Pop_byTr_m,Pop_byTr_1,Pop_byTr_a,Pct_Pop_by,Pct_Pop__1,Pct_Pop__2,Pct_Pop__3,HU_byTr,HH_byTr,Wrks_byTr,Wrks_byTr_,Wrks_byTr1,Wrks_byT_1,Pct_Wrks_b,Pct_Wrks_1,Pct_Wrks_2,Pct_Wrks_3,LoWgWrks_b,LoWgWrks_1,LoWgWrks_2,MeWgWrks_b,HiWgWrks_b,LoMeWgWrks,LoMeWgWr_1,LoMeWgWr_2,Pct_LoWgWr,Pct_LoWg_1,Pct_LoWg_2,Pct_LoWg_3,Pct_MeWgWr,Pct_LoMeWg,Pct_LoMe_1,Pct_LoMe_2,Pct_LoMe_3,Jobs_byTr,Jobs_byTr_,Jobs_byTr1,Job_byTr_A,Pct_Jobs_b,Pct_Jobs_1,Pct_Jobs_2,Pct_Jobs_3
1526,1.70315E+11,15000US170315202002,0.66124,44,0.10268,209,0.48899,175,0.40831,207,64,87,56,0.30917,51,0,7,29,15,0,0,7,29,15,0,0,0,0,0,0,0,0,0,0,5,10,36,0.09,131.1,13.55,117.5556946,117.5559998,3.649334058,11.50093158,0.433836916,0,0.059546243,0.24669158,0.127599093,0,0,0.059546243,0.24669158,0.127599093,0.127599093,0,0,0,4.083170975,0,0.118881,0.867929,0.592454,0.867929,0.458545,0.317331,0.276946,0.304246,0.000464,0.032643,0.402715,4.058824,0.046943,9.200530052,0,2.275040674,6.925491464,38.09579849,0,0,16.32676249,0,21.76901665,-99999,0,0,91.33333333,497.2394667,178976.5202,323866.8207,5305.11,0,5937.1,0,0.000119,0.23,0.01,0.45,6.43E-05,0.02,8.38E-05,0.05,11.667,0.05,301180,0,2313560,429288,0.0318335,0,0.244533002,0.045373999,140082,117815,96567,0,967562,178373,0.0237462,0.000191805,0.237927005,0.043862499,25670,149,207030,40587,30310,66257,347,536088,0.0266585,0.000154738,0.215002999,0.0401587,0.030484799,0.028878899,0.000151244,0.233660996,0.043499298,42070,1233534,7,268229,0.0101093,1.68E-06,0.296415001,0.064454801
1527,1.70315E+11,15000US170315202001,0.6731,72,0.22006,140,0.42394,117,0.35598,129,39,55,35,0.30232,8,0,0,2,6,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,6,2,0,0.75,26.08336258,0,26.08336258,26.08340073,12.69008162,31.78271197,0.306708921,0,0,0.07667723,0,0,0,0,0.07667723,0,0,0.230031691,0,0,12.99679054,0,0.024169,0,0,0,0,0.113783,0.18422,0.281641,0,0.008453,0.11935,16.125,0,23.62999916,0,5.78,17.85,89.96150208,0,0,49.07,24.53,24.53,386.563636,0,0,69.33333333,1701.211733,197096.5886,351517.5227,7317.18,0,6911.07,0,0.000131,0.25,0.01,0.49,8.87E-05,0.03,9.76E-05,0.06,12.333,0.06,341128,0,2313560,429288,0.0360558,0,0.244533002,0.045373999,160503,134804,110064,0,967562,178373,0.0270651,0.000191805,0.237927005,0.043862499,28655,149,207030,45031,36378,73686,347,536088,0.0297585,0.000154738,0.215002999,0.0401587,0.0338227,0.032116901,0.000151244,0.233660996,0.043499298,71828,1233534,7,268229,0.017260101,1.68E-06,0.296415001,0.064454801
1528,1.70318E+11,15000US170318388001,0.67261,64,0.29268,78,0.35365,78,0.35365,147,33,70,44,0.22448,41,0,0,25,14,2,0,0,25,14,2,0,0,0,0,0,0,0,0,0,4,9,28,0.09,30.08,0,30.07899666,30.07900047,7.380565333,22.34117074,1.363077381,0,0,0.831144745,0.465441057,0.06649158,0,0,0.831144745,0.465441057,0.465441057,0,0,0,8.743642715,0,0.184685,0,0,0,0,0.403947,0.44637,0.50133,0.03747,0.05227,0.444087,3.585366,0.075369,28.49099922,0,5.040168228,23.45078273,51.41210175,0,10.63035481,0,10.63035481,37.23124269,240.919613,0,0,51.66666667,1099.328,177012.7412,327774.1436,7573.14,0,7058.27,0,0.000118,0.23,0.01,0.45,9.18E-05,0.03,9.96E-05,0.06,12,0.06,333084,0,2313560,429288,0.035205599,0,0.244533002,0.045373999,155514,132545,108315,0,967562,178373,0.026635,0.000191805,0.237927005,0.043862499,27979,149,207030,44030,36306,72009,347,536088,0.0290564,0.000154738,0.215002999,0.0401587,0.0330709,0.031385999,0.000151244,0.233660996,0.043499298,42444,1233534,7,268229,0.0101992,1.68E-06,0.296415001,0.064454801
1529,1.70315E+11,15000US170315103004,0.75022,86,0.10489,403,0.48834,335,0.40675,651,176,281,194,0.27035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.77,0,140.76,140.753006,5.868441673,15.55918555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.868441673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.30170059,0,4.820342455,18.48131298,109.8789978,0,29.55209949,27.2719375,22.73161494,47.73339116,554.714832,0,0,190.6666667,866.912,191138.5185,356531.5565,12171.78,0,16997.63,1,0.000127,0.25,0.01,0.49,0.000147467,0.05,0.000239952,0.16,12.667,0.16,414909,0,2313560,429288,0.043854199,0,0.244533002,0.045373999,196559,166049,138670,0,967562,178373,0.0340994,0.000191805,0.237927005,0.043862499,34562,149,207030,53484,50624,88046,347,536088,0.0358929,0.000154738,0.215002999,0.0401587,0.040171701,0.038375899,0.000151244,0.233660996,0.043499298,401804,1233534,7,268229,0.096552499,1.68E-06,0.296415001,0.064454801
1530,1.70315E+11,15000US170315103001,0.75301,125,0.24746,217,0.42799,165,0.32454,425,107,167,151,0.25176,22,20,0,0,2,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,6,11,5,0.27,92.09085846,0,92.09085846,92.09089661,5.527150127,14.420541,0.238894504,0.217176822,0,0,0.021717682,0,0.217176822,0,0,0.021717682,0.021717682,0,0,0,5.766044631,0,0.043222,0,0,0,0,0.168474,0.286787,0.286787,0.000039,0.014468,0.100615,19.318182,0,19.78000069,0,2.06,17.72,107.7310028,0,13.89,10.42,90.34,27.79,418.955859,0,0,158,1098.045867,201101.1797,368186.4938,9099.5,0,9638.58,1,0.000134,0.26,0.01,0.51,0.000110245,0.04,0.000136066,0.09,12,0.09,408757,0,2313560,429288,0.043203901,0,0.244533002,0.045373999,189080,161058,136281,0,967562,178373,0.033512,0.000191805,0.237927005,0.043862499,34651,149,207030,53729,47901,88380,347,536088,0.035985399,0.000154738,0.215002999,0.0401587,0.040355701,0.038521498,0.000151244,0.233660996,0.043499298,93167,1233534,7,268229,0.022387801,1.68E-06,0.296415001,0.064454801
1531,1.70315E+11,15000US170315102002,0.74711,116,0.32163,132,0.36549,113,0.31286,329,83,138,108,0.25227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.42,0,58.42,50.83940125,7.14013612,17.03404375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14013612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.62999916,0,1.89,22.74,131.4720001,0,0,32.86,65.73,54.77,960.903005,0,0,113,1237.9328,192879.2597,353783.0511,9377.75,0,7879.07,0,0.000128,0.25,0.01,0.49,0.000113616,0.04,0.000111227,0.07,12.333,0.07,401392,0,2313560,429288,0.042425498,0,0.244533002,0.045373999,186983,159288,132594,0,967562,178373,0.032605302,0.000191805,0.237927005,0.043862499,33574,149,207030,52157,46863,85731,347,536088,0.034866899,0.000154738,0.215002999,0.0401587,0.039175,0.037366901,0.000151244,0.233660996,0.043499298,93994,1233534,7,268229,0.0225865,1.68E-06,0.296415001,0.064454801
1532,1.70316E+11,15000US170316308001,0.64806,11,0.02793,209,0.5,197,0.47206,478,145,236,97,0.30334,46,0,23,1,5,17,0,23,1,5,17,0,0,0,0,0,0,0,0,0,9,20,17,0.19,40.52,0,40.51958084,40.51959991,10.34067953,43.33707219,1.1352536,0,0.5676268,0.024679426,0.12339713,0.419550243,0,0.5676268,0.024679426,0.12339713,0.12339713,0,0,0,11.47593313,0,0.109785,0,0,0,0,0.26437,0.360271,0.416206,0.022014,0.022782,0.179301,10.391304,0.000083,23.15019989,0,2.410024995,20.7402151,57.90250015,0,0,7.890081829,15.79016376,39.48040946,425.40576,0,0,208.6666667,3295.850667,256294.1378,451302.7924,16399.11,1,24540.51,1,0.000171,0.33,0.01,0.63,0.000198683,0.07,0.000346434,0.23,11.5,0.23,923472,0,2313560,429288,0.097607203,0,0.244533002,0.045373999,350614,301288,311518,0,967562,178373,0.076603398,0.000191805,0.237927005,0.043862499,79821,149,207030,131158,100539,210979,347,536088,0.082894802,0.000154738,0.215002999,0.0401587,0.098512501,0.0919578,0.000151244,0.233660996,0.043499298,236745,1233534,7,268229,0.056889199,1.68E-06,0.296415001,0.064454801
1533,1.70318E+11,15000US170318351002,0.63965,77,0.20754,152,0.40754,144,0.3849,333,81,174,78,0.24324,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,40.58037186,0,40.58037186,40.58039856,9.240920742,34.67193462,0.073927366,0.073927366,0,0,0,0,0.073927366,0,0,0,0,0,0,0,9.314848108,0,0.008,0,0,0,0,0.06678,0.11685,0.11685,0,0.001874,0.01827,111,0,25.17000008,0,1.16,24.01,59.13389969,0,0,15.77,11.82,35.48,193.44498,0,0,182.6666667,2880.874667,250890.8098,448733.9154,15199.32,0,18801.81,0,0.000167,0.32,0.01,0.62,0.000184147,0.06,0.000265422,0.18,10.5,0.18,909091,0,2313560,429288,0.096087202,0,0.244533002,0.045373999,355589,304746,306750,0,967562,178373,0.0754309,0.000191805,0.237927005,0.043862499,76683,149,207030,126595,103472,203278,347,536088,0.079636,0.000154738,0.215002999,0.0401587,0.095085301,0.088601202,0.000151244,0.233660996,0.043499298,259294,1233534,7,268229,0.062307701,1.68E-06,0.296415001,0.064454801
1534,1.70318E+11,15000US170318351004,0.65321,20,0.05928,119,0.33992,212,0.60079,391,98,208,85,0.25063,38,2,8,14,3,11,2,8,14,2,11,0,1,0,0,0,0,0,0,0,13,21,4,0.34,35.46003723,0,35.46003723,35.45999908,9.954868284,41.22951114,1.07162888,0.05640152,0.22560608,0.39481064,0.05640152,0.31020836,0.05640152,0.22560608,0.39481064,0.05640152,0.05640152,0,0.02820076,0,11.02649716,0,0.107649,0,0,0,0,0.254447,0.308909,0.324422,0.007708,0.022607,0.180915,10.289474,0.000092,18.42000008,0,5.47,12.95,58.65000153,0,0,36.09,0,22.56,257.183334,0,0,138.3333333,2496.704,257254.4942,452278.743,14322.64,0,20075.12,0,0.000171,0.33,0.01,0.63,0.000173526,0.06,0.000283397,0.19,11.667,0.19,842745,0,2313560,429288,0.089074701,0,0.244533002,0.045373999,318363,273312,281769,0,967562,178373,0.069288,0.000191805,0.237927005,0.043862499,71878,149,207030,118605,91286,190483,347,536088,0.074645899,0.000154738,0.215002999,0.0401587,0.089083999,0.083024301,0.000151244,0.233660996,0.043499298,226426,1233534,7,268229,0.054409601,1.68E-06,0.296415001,0.064454801
1535,1.70318E+11,15000US170318351003,0.66923,43,0.13175,84,0.25675,200,0.61148,360,88,192,80,0.24444,50,4,0,1,22,23,4,0,1,6,23,0,16,0,0,0,0,0,0,0,30,15,5,0.6,35.58517075,0,35.58517075,35.58520126,9.217322641,32.8788643,1.405079671,0.112406374,0,0.028101593,0.168609561,0.646336649,0.112406374,0,0.028101593,0.168609561,0.168609561,0,0.449625495,0,10.62240231,0,0.152439,0.720434,0.620548,0.78074,0.604274,0.324832,0.566135,0.655141,0.350345,0.036901,0.248885,7.2,0.002029,22.44000053,0,0,22.44,40.47000122,0,0,0,0,40.47,381.310056,0,0,139.6666667,2511.914667,245138.2233,445792.0517,15797.82,0,21664.91,0,0.000163,0.32,0.01,0.62,0.000191398,0.07,0.000305839,0.2,12.833,0.2,930696,0,2313560,429288,0.098370798,0,0.244533002,0.045373999,357650,308351,315735,0,967562,178373,0.077640399,0.000191805,0.237927005,0.043862499,79491,149,207030,130336,105908,209827,347,536088,0.082552098,0.000154738,0.215002999,0.0401587,0.097895101,0.091455698,0.000151244,0.233660996,0.043499298,246146,1233534,7,268229,0.0591482,1.68E-06,0.296415001,0.064454801
1536,1.70316E+11,15000US170316305004,0.64769,41,0.11111,159,0.4276,172,0.46127,344,87,174,83,0.2529,71,1,0,0,67,3,1,0,0,6,3,7,54,0,0,0,0,0,0,0,13,55,3,0.18,40.63013458,0,40.63013458,40.63010025,9.20499043,36.32771624,1.747471445,0.024612274,0,0,0.147673643,0.073836822,0.024612274,0,0,0.147673643,0.147673643,0.172285917,1.329062789,0,10.95246188,0,0.18984,0.22615,0.154371,0.521373,0.40353,0.345211,0.537553,0.537553,0.428914,0.04144,0.348759,4.84507,0.021385,25.97999954,0,6.04,19.94,70.87000275,0,0,31.5,0,39.37,190.672615,0,0.298677252,112.6666667,1774.709333,274935.1393,472439.3069,17182.95,1,19252.05,0,0.000183,0.36,0.02,0.66,0.00020818,0.07,0.000271777,0.18,13.333,0.18,892662,0,2313560,429288,0.094350703,0,0.244533002,0.045373999,349574,299052,299547,0,967562,178373,0.073659703,0.000191805,0.237927005,0.043862499,74593,149,207030,123697,101257,198290,347,536088,0.077465497,0.000154738,0.215002999,0.0401587,0.092908598,0.0864271,0.000151244,0.233660996,0.043499298,244796,1233534,7,268229,0.058823802,1.68E-06,0.296415001,0.064454801
1537,1.70316E+11,15000US170316305003,0.64144,74,0.17307,185,0.42857,172,0.39835,378,107,182,89,0.28306,24,5,13,1,5,0,5,13,1,5,0,0,0,0,0,0,0,0,0,0,11,11,2,0.45,40.57,0,40.56912613,40.56909943,10.64849163,41.04106149,0.591582868,0.123246431,0.32044072,0.024649286,0.123246431,0,0.123246431,0.32044072,0.024649286,0.123246431,0.123246431,0,0,0,11.2400745,0,0.055556,0,0,0,0,0.164678,0.179754,0.206453,0,0.012601,0.122019,15.75,0,23.47050095,0,5.420116947,18.05038946,43.3708992,0,0,15.77034027,0,27.60059552,573.40098,0,0,127.3333333,2008.753067,268658.9814,469886.0887,15740.93,1,19998.23,0,0.000179,0.35,0.02,0.65,0.000190709,0.07,0.000282311,0.19,10.333,0.19,904430,0,2313560,429288,0.095594503,0,0.244533002,0.045373999,349469,299624,302948,0,967562,178373,0.074496001,0.000191805,0.237927005,0.043862499,76497,149,207030,127090,99361,203587,347,536088,0.079442799,0.000154738,0.215002999,0.0401587,0.095457099,0.088735901,0.000151244,0.233660996,0.043499298,237700,1233534,7,268229,0.057118699,1.68E-06,0.296415001,0.064454801
1538,1.70315E+11,15000US170315305011,0.69151,305,0.49353,168,0.27171,145,0.23475,378,98,170,110,0.25925,55,12,0,0,41,2,12,0,0,15,2,0,26,0,0,0,0,0,0,0,16,36,3,0.29,89.95541382,0,89.95541382,89.95539856,6.89230335,15.06301781,0.611414007,0.13339942,0,0,0.166749275,0.022233237,0.13339942,0,0,0.166749275,0.166749275,0,0.289032076,0,7.503717357,0,0.08871,0.611378,0.41733,0.83764,0.558427,0.243167,0.441804,0.441804,0.040467,0.035081,0.2592,6.872727,0.002815,19.86000061,0,1.56,18.3,42.0923996,0,0,8.89,7.11,28.46,628.787931,0.746489016,1,139.6666667,993.6768,181438.5356,352218.976,14842.64,1,13653.52,0,0.000121,0.23,0.01,0.49,0.000179826,0.06,0.000192744,0.13,12.5,0.13,656025,0,2313560,429288,0.069339097,0,0.244533002,0.045373999,290760,249664,234135,0,967562,178373,0.0575746,0.000191805,0.237927005,0.043862499,59230,149,207030,88093,86812,147323,347,536088,0.061510898,0.000154738,0.215002999,0.0401587,0.066166498,0.064212501,0.000151244,0.233660996,0.043499298,184118,1233534,7,268229,0.044243101,1.68E-06,0.296415001,0.064454801
1539,1.70318E+11,15000US170318216004,0.75907,74,0.13676,230,0.42095,241,0.44227,601,141,199,261,0.2346,207,102,33,33,27,12,102,33,33,24,12,1,2,0,0,0,0,0,0,0,56,87,64,0.27,407.85,0,407.85,91.8730011,5.953868561,14.09553892,2.253109309,1.110227776,0.359191339,0.359191339,0.261230065,0.130615032,1.110227776,0.359191339,0.359191339,0.261230065,0.261230065,0.010884586,0.021769172,0,8.206977871,0,0.378428,0.848106,0.848106,0.729581,0.682731,0.537155,0.604131,0.651608,0.549133,0.13138,0.521215,2.903382,0.149064,23.96999931,0,2.72,21.25,127.7699966,0,11.76,6.66,96.89,48.64,416.329824,0,0.001692666,254,398.5770667,206274.2339,391506.2376,12527.47,1,22110.46,1,0.000137,0.27,0.01,0.54,0.000151777,0.05,0.000312129,0.21,17.333,0.21,687163,0,2313560,429288,0.072630301,0,0.244533002,0.045373999,255382,228315,250647,0,967562,178373,0.061634999,0.000191805,0.237927005,0.043862499,64048,149,207030,98267,88332,162315,347,536088,0.066514403,0.000154738,0.215002999,0.0401587,0.073808201,0.070747003,0.000151244,0.233660996,0.043499298,143673,1233534,7,268229,0.034524199,1.68E-06,0.296415001,0.064454801
1540,1.70318E+11,15000US170318216001,0.72817,0,0,123,0.44841,151,0.55158,370,87,108,175,0.23513,1055,735,42,31,26,221,735,42,31,24,221,1,1,0,0,0,0,0,0,0,379,568,108,0.35,267.28,0,267.28,267.2799988,1.028885217,3.000603433,3.947177833,2.74992958,0.157138833,0.115983424,0.089793619,0.826849575,2.74992958,0.157138833,0.115983424,0.089793619,0.089793619,0.003741401,0.003741401,0,4.97606305,0,3.836364,0.560746,0.560746,0.467896,0.43785,0.683977,0.592848,0.652001,0.412069,0.733064,0.510481,0.350711,0.522417,10.72000027,0,2.11,8.61,46.69200134,0,2.39,1.19,33.52,21.55,162.360856,0,0,144.6666667,346.4042667,215129.3739,404586.0199,12048.85,1,11877.9,0,0.000143,0.28,0.01,0.56,0.000145978,0.05,0.000167678,0.11,13.167,0.11,633374,0,2313560,429288,0.066945001,0,0.244533002,0.045373999,237822,209750,224998,0,967562,178373,0.055327799,0.000191805,0.237927005,0.043862499,57575,149,207030,89832,77591,147407,347,536088,0.059792198,0.000154738,0.215002999,0.0401587,0.067472599,0.064249098,0.000151244,0.233660996,0.043499298,136204,1233534,7,268229,0.032729499,1.68E-06,0.296415001,0.064454801
1541,1.70315E+11,15000US170315003001,0.76712,65,0.16904,198,0.50952,125,0.32142,383,110,155,118,0.2872,279,94,2,106,18,59,94,2,106,18,59,0,0,0,0,0,0,0,0,0,42,115,122,0.15,115.5327911,0,115.5327911,115.5329971,3.367009454,5.686697201,2.414898811,0.813621822,0.017311103,0.917488437,0.155799923,0.510677526,0.813621822,0.017311103,0.917488437,0.155799923,0.155799923,0,0,0,5.781908265,0,0.717224,0.792205,0.792205,0.792205,0.613147,0.676459,0.72271,0.752503,0.814815,0.314778,0.854167,1.37276,0.688831,20.63999939,2.71,0.95,16.98,55.39599991,5.53,11.07,0,47.08,16.61,363.268491,0.049214033,0.732064381,18,99.712,204616.9714,382867.0549,15926.7,1,12183.73,0,0.000136,0.26,0.01,0.53,0.00019296,0.07,0.000171995,0.11,14.333,0.11,684818,0,2313560,429288,0.072382502,0,0.244533002,0.045373999,310876,265287,240284,0,967562,178373,0.059086699,0.000191805,0.237927005,0.043862499,60762,149,207030,90981,88541,151743,347,536088,0.063101903,0.000154738,0.215002999,0.0401587,0.068335697,0.066138998,0.000151244,0.233660996,0.043499298,520262,1233534,7,268229,0.125018001,1.68E-06,0.296415001,0.064454801
1542,1.70315E+11,15000US170315002002,0.67235,79,0.28888,145,0.52888,50,0.18222,174,36,87,51,0.20689,407,11,0,392,4,0,11,0,392,0,0,0,4,0,0,0,0,0,0,0,150,186,71,0.36,352.0538635,0,352.0538635,352.0539856,0.78113047,1.66451802,1.156073096,0.031245219,0,1.11346598,0,0,0.031245219,0,1.11346598,0,0,0,0.011361898,0,1.937203566,0,1.48,0.163106,0.111337,0.163106,0.086172,0.563541,0.589368,0.457828,0.195844,0.468016,0.589336,0.427518,0.564124,8.479999542,3.67,0.64,4.17,13.31729984,3.63,8.18,1.81,3.63,3.63,273.988103,0.155200677,0.405317552,109,198.1514667,210209.7357,391354.5466,20148.29,0,15970.52,0,0.00014,0.27,0.01,0.54,0.000244107,0.09,0.000225453,0.15,11.667,0.15,732554,0,2313560,429288,0.077427998,0,0.244533002,0.045373999,343226,291031,260272,0,967562,178373,0.064001799,0.000191805,0.237927005,0.043862499,64281,149,207030,95261,100730,159542,347,536088,0.066756397,0.000154738,0.215002999,0.0401587,0.071550399,0.069538303,0.000151244,0.233660996,0.043499298,574550,1233534,7,268229,0.138062999,1.68E-06,0.296415001,0.064454801
1543,1.70315E+11,15000US170315302002,0.7009,52,0.19897,187,0.70408,25,0.09693,192,56,76,60,0.29166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.95,0,39.94817352,39.94820023,6.65862733,16.57147102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65862733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.52140045,0,8.240377197,21.28097412,142.852005,0,16.02073334,80.10366669,0,52.06238312,311.880109,0.010720943,1,117.6666667,1885.109333,184642.7944,357638.7746,10850.08,1,11298.5,0,0.000123,0.24,0.01,0.49,0.000131454,0.04,0.000159499,0.1,13.333,0.1,509851,0,2313560,429288,0.0538892,0,0.244533002,0.045373999,218477,190256,183502,0,967562,178373,0.045123801,0.000191805,0.237927005,0.043862499,47201,149,207030,69833,66468,117034,347,536088,0.0490187,0.000154738,0.215002999,0.0401587,0.052451398,0.051010702,0.000151244,0.233660996,0.043499298,101361,1233534,7,268229,0.024356799,1.68E-06,0.296415001,0.064454801
1544,1.70317E+11,15000US170317109001,0.69111,161,0.46788,99,0.28899,83,0.24311,332,98,137,97,0.29518,210,24,0,41,131,14,24,0,41,129,14,0,2,0,0,0,0,0,0,0,85,94,31,0.4,79.3523407,0,79.3523407,79.35230255,4.347697837,9.79177165,2.64642477,0.302448545,0,0.516682931,1.62566093,0.176428318,0.302448545,0,0.516682931,1.62566093,1.62566093,0,0.025204045,0,6.994122607,0,0.608696,0.751456,0.647269,0.677888,0.524669,0.657022,0.691222,0.771788,0.75556,0.212498,0.785883,1.580952,0.559365,16.70000076,0,2.37,14.33,63.17269897,0,4.03,28.22,24.19,16.13,344.87243,0,0.006398469,193,1556.6016,287139.127,504824.8532,16193.92,1,15173.24,0,0.000191,0.37,0.02,0.7,0.000196197,0.07,0.000214198,0.14,14.5,0.14,863065,0,2313560,429288,0.091222398,0,0.244533002,0.045373999,367310,312764,298573,0,967562,178373,0.073420197,0.000191805,0.237927005,0.043862499,77163,149,207030,119362,102048,196525,347,536088,0.080134504,0.000154738,0.215002999,0.0401587,0.089652598,0.085657798,0.000151244,0.233660996,0.043499298,229248,1233534,7,268229,0.0550877,1.68E-06,0.296415001,0.064454801
1545,1.70317E+11,15000US170317108006,0.7753,114,0.27597,209,0.50324,91,0.22077,256,75,112,69,0.29296,100,61,12,6,21,0,61,12,6,6,0,0,15,0,0,0,0,0,0,0,41,44,15,0.41,45.38553619,0,45.38553619,45.38550186,9.165915728,19.80807269,2.203345127,1.344040527,0.264401415,0.132200708,0.132200708,0,1.344040527,0.264401415,0.132200708,0.132200708,0.132200708,0,0.330501769,0,11.36926085,0,0.240385,0.759213,0.653951,0.732013,0.566561,0.432235,0.526016,0.602428,0.288795,0.09329,0.571162,2.56,0.210136,18.59000015,0,2.27,16.32,49.35020065,0,0,21.15,10.57,21.15,636.051362,0,0,125.3333333,1767.377067,254702.0912,458040.4484,12406.06,1,14465.52,0,0.00017,0.33,0.02,0.64,0.000150306,0.05,0.000204207,0.13,13.167,0.13,772902,0,2313560,429288,0.081692599,0,0.244533002,0.045373999,311058,265108,263528,0,967562,178373,0.064802498,0.000191805,0.237927005,0.043862499,68705,149,207030,108033,86790,176738,347,536088,0.071350798,0.000154738,0.215002999,0.0401587,0.081143402,0.077033401,0.000151244,0.233660996,0.043499298,212133,1233534,7,268229,0.050974999,1.68E-06,0.296415001,0.064454801
1546,1.70317E+11,15000US170317108005,0.70551,116,0.27835,136,0.32474,166,0.3969,182,49,92,41,0.26923,27,17,0,0,10,0,17,0,0,0,0,0,10,0,0,0,0,0,0,0,13,13,1,0.48,30.25,0,30.24993706,30.24990082,13.85126849,31.76866114,0.892563841,0.56198464,0,0,0,0,0.56198464,0,0,0,0,0,0.3305792,0,14.74383233,0,0.064439,0,0,0,0,0.244262,0.431383,0.431383,0.00322,0.024414,0.263607,6.740741,0.003212,22.42000008,0,7.840015888,14.58002955,82.85720062,0,21.15004286,52.89010718,0,15.86003214,186.048812,0,0,124.6666667,2637.589333,285656.4287,513520.0434,13933.96,1,19227.72,0,0.00019,0.37,0.02,0.71,0.000168817,0.06,0.000271434,0.18,12.333,0.18,910300,0,2313560,429288,0.096215002,0,0.244533002,0.045373999,374452,321145,314348,0,967562,178373,0.077299297,0.000191805,0.237927005,0.043862499,81048,149,207030,127417,105883,208465,347,536088,0.084169097,0.000154738,0.215002999,0.0401587,0.0957027,0.090861998,0.000151244,0.233660996,0.043499298,189339,1233534,7,268229,0.045497701,1.68E-06,0.296415001,0.064454801
1547,1.70317E+11,15000US170317108004,0.7185,295,0.599,159,0.32425,37,0.07673,343,106,143,94,0.30903,11,5,0,3,2,1,5,0,3,1,1,0,1,0,0,0,0,0,0,0,7,4,0,0.63,30.21,0,30.20760918,30.20759964,16.32039123,38.10298237,0.36414666,0.165521209,0,0.099312726,0.033104242,0.033104242,0.165521209,0,0.099312726,0.033104242,0.033104242,0,0.033104242,0,16.68453789,0,0.022312,0,0,0,0,0.082103,0.129934,0.145598,0,0.008372,0.063551,31.181818,0,22.11170006,0,2.490197096,19.62155302,68.84549713,0,0,31.77251475,0,37.07293427,261.631455,0,0,111.6666667,2365.845333,285420.2065,510454.828,14767.47,1,17319.73,0,0.00019,0.37,0.02,0.71,0.000178915,0.06,0.000244499,0.16,11.5,0.16,878032,0,2313560,429288,0.092804402,0,0.244533002,0.045373999,363425,310892,303289,0,967562,178373,0.074579798,0.000191805,0.237927005,0.043862499,78491,149,207030,122552,102246,201043,347,536088,0.081513599,0.000154738,0.215002999,0.0401587,0.0920486,0.087627001,0.000151244,0.233660996,0.043499298,183254,1233534,7,268229,0.044035502,1.68E-06,0.296415001,0.064454801
